"","ID","Sample.No","locus","index","well","site","C","T","total","C_Ratio","age","Sex","Population"
"270","A55","kw96-18","NP","3D","NP_3D_S20_merge.bam","NP_132",0,2327,2327,0,6,"M","NR"
"271","A55","kw96-18","NP","3D","NP_3D_S20_merge.bam","NP_148",0,1946,1946,0,6,"M","NR"
"272","A55","kw96-18","NP","3D","NP_3D_S20_merge.bam","NP_151",0,2107,2107,0,6,"M","NR"
"273","A55","kw96-18","NP","3D","NP_3D_S20_merge.bam","NP_154",166,1949,2115,0.0784869976359338,6,"M","NR"
"274","A55","kw96-18","GAPDH","9D","GAPDH_9D_S68_sort.bam","GAPDH_58",15702,16081,31783,0.494037693106378,6,"M","NR"
"275","A55","kw96-18","GAPDH","9D","GAPDH_9D_S68_sort.bam","GAPDH_89",17752,14095,31847,0.557415141143593,6,"M","NR"
"276","A55","kw96-18","GAPDH","9D","GAPDH_9D_S68_sort.bam","GAPDH_117",13416,18433,31849,0.421237715469873,6,"M","NR"
"277","A55","kw96-18","GAPDH","9D","GAPDH_9D_S68_sort.bam","GAPDH_126",9345,22499,31844,0.293461876648662,6,"M","NR"
"278","A55","kw96-18","GAPDH","9D","GAPDH_9D_S68_sort.bam","GAPDH_131",27336,4510,31846,0.858380958362118,6,"M","NR"
"279","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_53",24,460,484,0.0495867768595041,6,"M","NR"
"281","A55","kw96-18","NP","3D","NP_3D_S20_merge.bam","NP_66",1,2424,2425,0.000412371134020619,6,"M","NR"
"284","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_103",0,486,486,0,6,"M","NR"
"285","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_85",0,486,486,0,6,"M","NR"
"286","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_96",1,485,486,0.00205761316872428,6,"M","NR"
"287","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_101",0,486,486,0,6,"M","NR"
"297","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_44",0,484,484,0,6,"M","NR"
"299","A55","kw96-18","CRF","3D","CRF_3D_S20_sort.bam","CRF_321",27,236,263,0.102661596958175,6,"M","NR"
"302","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_189",6,459,465,0.0129032258064516,6,"M","NR"
"304","A55","kw96-18","GAPDH","9D","GAPDH_9D_S68_sort.bam","GAPDH_35",28189,2628,30817,0.914722393484116,6,"M","NR"
"305","A55","kw96-18","GAPDH","9D","GAPDH_9D_S68_sort.bam","GAPDH_55",9461,22305,31766,0.297834162311906,6,"M","NR"
"306","A55","kw96-18","NE","9D","NE_9D_S68_merge.bam","NE_196",0,455,455,0,6,"M","NR"
"307","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_66",1,2112,2113,0.000473260766682442,18,"F","NR"
"308","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_132",0,2042,2042,0,18,"F","NR"
"309","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_45",35,2074,2109,0.0165955429113324,18,"F","NR"
"310","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_154",573,15051,15624,0.0366743471582181,18,"F","NR"
"311","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_57",329,15170,15499,0.0212271759468353,18,"F","NR"
"312","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_90",1,2088,2089,0.000478697941598851,18,"F","NR"
"313","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_145",647,15040,15687,0.0412443424491617,18,"F","NR"
"316","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_165",3,1843,1846,0.00162513542795233,18,"F","NR"
"319","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_160",13,1830,1843,0.00705371676614216,18,"F","NR"
"320","A72","A72","GAPDH","9E","GAPDH_9E_S69_sort.bam","GAPDH_55",6046,25774,31820,0.190006285355123,18,"F","NR"
"321","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_81",15,15437,15452,0.000970748123220295,18,"F","NR"
"322","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_196",34,1650,1684,0.0201900237529691,18,"F","NR"
"323","A72","A72","GAPDH","9E","GAPDH_9E_S69_sort.bam","GAPDH_35",24868,6063,30931,0.803983059066955,18,"F","NR"
"324","A72","A72","GAPDH","9E","GAPDH_9E_S69_sort.bam","GAPDH_126",14310,17588,31898,0.448617468179823,18,"F","NR"
"325","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_148",10,1670,1680,0.00595238095238095,18,"F","NR"
"326","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_92",9,2080,2089,0.00430828147438966,18,"F","NR"
"327","A72","A72","GAPDH","9E","GAPDH_9E_S69_sort.bam","GAPDH_117",15245,16651,31896,0.477959618760973,18,"F","NR"
"328","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_157",49,1797,1846,0.0265438786565547,18,"F","NR"
"329","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_26",1493,12871,14364,0.103940406571986,18,"F","NR"
"330","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_37",1578,13900,15478,0.101951156480165,18,"F","NR"
"331","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_45",2,15321,15323,0.00013052274358807,18,"F","NR"
"332","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_48",232,15241,15473,0.0149938602727331,18,"F","NR"
"333","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_51",1047,14427,15474,0.0676618844513377,18,"F","NR"
"334","A72","A72","GAPDH","9E","GAPDH_9E_S69_sort.bam","GAPDH_58",14276,17559,31835,0.448437254594,18,"F","NR"
"335","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_106",107,15549,15656,0.00683444047010731,18,"F","NR"
"339","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_151",0,1841,1841,0,18,"F","NR"
"340","A72","A72","NP","3E","NP_3E_S21_merge.bam","NP_154",10,1833,1843,0.00542593597395551,18,"F","NR"
"341","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_192",1252,14432,15684,0.0798265748533537,18,"F","NR"
"342","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_208",4,15700,15704,0.000254712175241977,18,"F","NR"
"343","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_213",6,15708,15714,0.000381825124093165,18,"F","NR"
"344","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_73",46,266,312,0.147435897435897,18,"F","NR"
"345","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_92",2,311,313,0.00638977635782748,18,"F","NR"
"346","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_95",0,313,313,0,18,"F","NR"
"347","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_196",3,482,485,0.00618556701030928,18,"F","NR"
"348","A72","A72","GAPDH","9E","GAPDH_9E_S69_sort.bam","GAPDH_89",20149,11745,31894,0.631748918291842,18,"F","NR"
"349","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_236",31,282,313,0.0990415335463259,18,"F","NR"
"350","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_242",36,277,313,0.115015974440895,18,"F","NR"
"351","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_257",50,263,313,0.159744408945687,18,"F","NR"
"352","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_29",70,28594,28664,0.00244208763605917,18,"F","NR"
"353","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_36",6,28692,28698,0.000209073803052478,18,"F","NR"
"354","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_49",8,28831,28839,0.000277402129061341,18,"F","NR"
"355","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_51",3589,25250,28839,0.124449530150144,18,"F","NR"
"356","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_54",9,28852,28861,0.000311839506600603,18,"F","NR"
"357","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_65",9,28873,28882,0.000311612769198809,18,"F","NR"
"358","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_71",7,28847,28854,0.000242600679281902,18,"F","NR"
"359","A72","A72","ACTB","9E","ACTB_9E_S69_sort.bam","ACTB_74",5,28876,28881,0.000173124199300578,18,"F","NR"
"362","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_101",16,505,521,0.0307101727447217,18,"F","NR"
"363","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_103",0,522,522,0,18,"F","NR"
"364","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_108",4,518,522,0.00766283524904215,18,"F","NR"
"365","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_126",2,520,522,0.00383141762452107,18,"F","NR"
"366","A72","A72","GAPDH","9E","GAPDH_9E_S69_sort.bam","GAPDH_131",24392,7507,31899,0.764663469074266,18,"F","NR"
"367","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_144",4,512,516,0.00775193798449612,18,"F","NR"
"368","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_150",0,515,515,0,18,"F","NR"
"369","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_160",0,515,515,0,18,"F","NR"
"370","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_168",3,508,511,0.00587084148727984,18,"F","NR"
"371","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_172",10,499,509,0.0196463654223969,18,"F","NR"
"372","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_179",6,497,503,0.0119284294234592,18,"F","NR"
"373","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_189",3,493,496,0.00604838709677419,18,"F","NR"
"374","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_96",0,522,522,0,18,"F","NR"
"375","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_135",84,228,312,0.269230769230769,18,"F","NR"
"376","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_148",27,284,311,0.0868167202572347,18,"F","NR"
"379","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_167",1250,14415,15665,0.0797957229492499,18,"F","NR"
"380","A72","A72","BDNF","3E","BDNF_3E_S21_sort.bam","BDNF_172",899,14786,15685,0.057315906917437,18,"F","NR"
"384","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_313",19,293,312,0.0608974358974359,18,"F","NR"
"385","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_319",0,308,308,0,18,"F","NR"
"386","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_321",0,309,309,0,18,"F","NR"
"387","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_85",0,522,522,0,18,"F","NR"
"388","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_113",153,156,309,0.495145631067961,18,"F","NR"
"389","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_265",18,295,313,0.0575079872204473,18,"F","NR"
"390","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_270",42,270,312,0.134615384615385,18,"F","NR"
"391","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_286",38,275,313,0.121405750798722,18,"F","NR"
"392","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_260",22,291,313,0.0702875399361022,18,"F","NR"
"393","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_49",102,211,313,0.325878594249201,18,"F","NR"
"394","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_64",15,507,522,0.028735632183908,18,"F","NR"
"395","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_70",8,514,522,0.0153256704980843,18,"F","NR"
"396","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_305",1,312,313,0.00319488817891374,18,"F","NR"
"397","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_83",1,521,522,0.00191570881226054,18,"F","NR"
"399","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_136",6,513,519,0.0115606936416185,18,"F","NR"
"400","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_72",22,500,522,0.0421455938697318,18,"F","NR"
"401","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_33",107,204,311,0.344051446945338,18,"F","NR"
"402","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_58",0,521,521,0,18,"F","NR"
"404","A72","A72","CRF","3E","CRF_3E_S21_sort.bam","CRF_27",31,279,310,0.1,18,"F","NR"
"405","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_44",0,522,522,0,18,"F","NR"
"406","A72","A72","NE","9E","NE_9E_S69_merge.bam","NE_53",13,508,521,0.0249520153550864,18,"F","NR"
"410","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_48",324,14480,14804,0.021885976763037,2,"F","NR"
"411","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_33",81,153,234,0.346153846153846,2,"F","NR"
"412","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_49",55,179,234,0.235042735042735,2,"F","NR"
"413","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_73",68,165,233,0.291845493562232,2,"F","NR"
"414","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_106",186,14750,14936,0.0124531333690412,2,"F","NR"
"415","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_145",320,14639,14959,0.021391804264991,2,"F","NR"
"416","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_154",367,14481,14848,0.0247171336206897,2,"F","NR"
"417","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_167",507,14414,14921,0.0339789558340594,2,"F","NR"
"418","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_172",753,14185,14938,0.0504083545320659,2,"F","NR"
"419","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_192",580,14367,14947,0.0388037733324413,2,"F","NR"
"420","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_208",768,14206,14974,0.0512889007613196,2,"F","NR"
"421","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_213",412,14572,14984,0.0274959957287774,2,"F","NR"
"422","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_144",0,472,472,0,2,"F","NR"
"423","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_27",45,188,233,0.1931330472103,2,"F","NR"
"424","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_126",2,471,473,0.00422832980972516,2,"F","NR"
"425","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_44",0,471,471,0,2,"F","NR"
"426","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_113",143,89,232,0.616379310344828,2,"F","NR"
"427","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_92",52,182,234,0.222222222222222,2,"F","NR"
"428","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_95",11,223,234,0.047008547008547,2,"F","NR"
"429","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_49",4,20411,20415,0.000195934361988734,2,"F","NR"
"430","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_242",20,212,232,0.0862068965517241,2,"F","NR"
"431","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_135",54,180,234,0.230769230769231,2,"F","NR"
"432","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_148",13,220,233,0.055793991416309,2,"F","NR"
"433","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_236",51,181,232,0.219827586206897,2,"F","NR"
"434","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_136",4,470,474,0.00843881856540084,2,"F","NR"
"435","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_257",44,188,232,0.189655172413793,2,"F","NR"
"436","A72","kw01-06","GAPDH","9F","GAPDH_9F_S70_sort.bam","GAPDH_126",9645,23020,32665,0.295270166845247,2,"F","NR"
"437","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_64",0,471,471,0,2,"F","NR"
"438","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_319",7,220,227,0.0308370044052863,2,"F","NR"
"439","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_321",11,217,228,0.0482456140350877,2,"F","NR"
"440","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_83",0,473,473,0,2,"F","NR"
"441","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_85",0,474,474,0,2,"F","NR"
"442","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_96",3,472,475,0.00631578947368421,2,"F","NR"
"443","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_101",0,475,475,0,2,"F","NR"
"444","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_103",5,470,475,0.0105263157894737,2,"F","NR"
"445","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_108",0,475,475,0,2,"F","NR"
"446","A72","kw01-06","GAPDH","9F","GAPDH_9F_S70_sort.bam","GAPDH_35",23892,7697,31589,0.756339232011143,2,"F","NR"
"447","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_70",8,463,471,0.0169851380042463,2,"F","NR"
"448","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_72",0,471,471,0,2,"F","NR"
"449","A72","kw01-06","GAPDH","9F","GAPDH_9F_S70_sort.bam","GAPDH_89",16352,16326,32678,0.500397821164086,2,"F","NR"
"450","A72","kw01-06","GAPDH","9F","GAPDH_9F_S70_sort.bam","GAPDH_117",14178,18485,32663,0.434069130208493,2,"F","NR"
"451","A72","kw01-06","GAPDH","9F","GAPDH_9F_S70_sort.bam","GAPDH_55",5597,27008,32605,0.171660788222665,2,"F","NR"
"452","A72","kw01-06","GAPDH","9F","GAPDH_9F_S70_sort.bam","GAPDH_58",12907,19708,32615,0.395738157289591,2,"F","NR"
"454","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_57",183,14624,14807,0.0123590193827244,2,"F","NR"
"455","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_81",372,14342,14714,0.02528204431154,2,"F","NR"
"457","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_51",1238,13567,14805,0.0836203985140155,2,"F","NR"
"461","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_160",33,1857,1890,0.0174603174603175,2,"F","NR"
"462","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_165",1,1887,1888,0.000529661016949153,2,"F","NR"
"465","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_150",0,472,472,0,2,"F","NR"
"466","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_160",5,466,471,0.0106157112526539,2,"F","NR"
"469","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_29",3,18664,18667,0.000160711415867574,2,"F","NR"
"470","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_36",9,18680,18689,0.000481566696987533,2,"F","NR"
"472","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_51",6,20405,20411,0.000293959139679585,2,"F","NR"
"473","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_132",19,2103,2122,0.00895381715362865,2,"F","NR"
"474","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_92",32,2143,2175,0.0147126436781609,2,"F","NR"
"475","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_179",0,455,455,0,2,"F","NR"
"476","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_189",3,447,450,0.00666666666666667,2,"F","NR"
"477","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_90",30,2147,2177,0.0137804317868627,2,"F","NR"
"478","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_172",0,460,460,0,2,"F","NR"
"479","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_37",395,14408,14803,0.0266837803148011,2,"F","NR"
"480","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_45",311,14343,14654,0.0212228743005323,2,"F","NR"
"481","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_196",1,441,442,0.00226244343891403,2,"F","NR"
"482","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_66",0,2210,2210,0,2,"F","NR"
"483","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_265",49,183,232,0.211206896551724,2,"F","NR"
"484","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_270",95,137,232,0.40948275862069,2,"F","NR"
"485","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_45",25,2184,2209,0.0113173381620643,2,"F","NR"
"486","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_305",17,214,231,0.0735930735930736,2,"F","NR"
"487","A72","kw01-06","BDNF","3F","BDNF_3F_S22_sort.bam","BDNF_26",1379,13129,14508,0.0950510063413289,2,"F","NR"
"489","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_286",6,226,232,0.0258620689655172,2,"F","NR"
"491","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_168",12,454,466,0.0257510729613734,2,"F","NR"
"493","A72","kw01-06","GAPDH","9F","GAPDH_9F_S70_sort.bam","GAPDH_131",24659,8003,32662,0.754975200538852,2,"F","NR"
"494","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_196",38,1699,1737,0.0218767990788716,2,"F","NR"
"495","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_53",0,471,471,0,2,"F","NR"
"496","A72","kw01-06","NE","9F","NE_9F_S70_merge.bam","NE_58",13,458,471,0.0276008492569002,2,"F","NR"
"497","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_313",10,219,229,0.0436681222707424,2,"F","NR"
"498","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_148",20,1703,1723,0.0116076610562972,2,"F","NR"
"499","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_151",15,1867,1882,0.00797024442082891,2,"F","NR"
"500","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_54",2,20419,20421,9.79383967484452e-05,2,"F","NR"
"501","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_65",1,20471,20472,4.88472059398202e-05,2,"F","NR"
"502","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_71",3,20459,20462,0.000146613234287948,2,"F","NR"
"503","A72","kw01-06","ACTB","9F","ACTB_9F_S70_sort.bam","ACTB_74",5,20469,20474,0.000244212171534629,2,"F","NR"
"505","A72","kw01-06","CRF","3F","CRF_3F_S22_sort.bam","CRF_260",53,179,232,0.228448275862069,2,"F","NR"
"506","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_157",15,1878,1893,0.00792393026941363,2,"F","NR"
"509","A72","kw01-06","NP","3F","NP_3F_S22_merge.bam","NP_154",2,1889,1891,0.00105764145954521,2,"F","NR"
"511","A74","kw03-10","CRF","3G","CRF_3G_S23_sort.bam","CRF_33",39,253,292,0.133561643835616,3,"M","NR"
"512","A74","kw03-10","CRF","3G","CRF_3G_S23_sort.bam","CRF_49",60,232,292,0.205479452054795,3,"M","NR"
"513","A74","kw03-10","CRF","3G","CRF_3G_S23_sort.bam","CRF_27",4,287,291,0.013745704467354,3,"M","NR"
"515","A74","kw03-10","CRF","3G","CRF_3G_S23_sort.bam","CRF_73",73,220,293,0.249146757679181,3,"M","NR"
"516","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_53",6,439,445,0.0134831460674157,3,"M","NR"
"517","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_44",7,438,445,0.0157303370786517,3,"M","NR"
"518","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_96",0,446,446,0,3,"M","NR"
"519","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_108",0,446,446,0,3,"M","NR"
"520","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_58",0,445,445,0,3,"M","NR"
"523","A74","kw03-10","ACTB","9G","ACTB_9G_S71_sort.bam","ACTB_36",9,28349,28358,0.000317370759574018,3,"M","NR"
"524","A74","kw03-10","ACTB","9G","ACTB_9G_S71_sort.bam","ACTB_49",7,28453,28460,0.000245959241040056,3,"M","NR"
"525","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_126",0,445,445,0,3,"M","NR"
"527","A74","kw03-10","BDNF","3G","BDNF_3G_S23_sort.bam","BDNF_106",0,12739,12739,0,3,"M","NR"
"528","A74","kw03-10","CRF","3G","CRF_3G_S23_sort.bam","CRF_265",24,267,291,0.0824742268041237,3,"M","NR"
"529","A74","kw03-10","GAPDH","9G","GAPDH_9G_S71_sort.bam","GAPDH_131",25000,6705,31705,0.788519161015613,3,"M","NR"
"530","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_83",5,440,445,0.0112359550561798,3,"M","NR"
"531","A74","kw03-10","NE","9G","NE_9G_S71_merge.bam","NE_85",8,438,446,0.0179372197309417,3,"M","NR"
"532","A74","kw03-10","BDNF","3G","BDNF_3G_S23_sort.bam","BDNF_208",431,12228,12659,0.0340469231376886,3,"M","NR"
"533","A74","kw03-10","BDNF","3G","BDNF_3G_S23_sort.bam","BDNF_213",624,12156,12780,0.0488262910798122,3,"M","NR"
"536","A74","kw03-10","GAPDH","9G","GAPDH_9G_S71_sort.bam","GAPDH_58",15283,16378,31661,0.482707431856227,3,"M","NR"
"537","A74","kw03-10","ACTB","9G","ACTB_9G_S71_sort.bam","ACTB_51",9,28455,28464,0.000316188870151771,3,"M","NR"
"538","A74","kw03-10","ACTB","9G","ACTB_9G_S71_sort.bam","ACTB_54",2,28494,28496,7.01852891633914e-05,3,"M","NR"
"539","A74","kw03-10","GAPDH","9G","GAPDH_9G_S71_sort.bam","GAPDH_126",12094,19614,31708,0.381417938690551,3,"M","NR"
"540","A74","kw03-10","ACTB","9G","ACTB_9G_S71_sort.bam","ACTB_65",2,28517,28519,7.01286861390652e-05,3,"M","NR"
"541","A74","kw03-10","ACTB","9G","ACTB_9G_S71_sort.bam","ACTB_71",2,28490,28492,7.01951424961393e-05,3,"M","NR"
"542","A74","kw03-10","ACTB","9G","ACTB_9G_S71_sort.bam","ACTB_74",303,28215,28518,0.0106248685041027,3,"M","NR"
